22.92	0.079697831
22.94	0.1997438
22.96	0.34542877
22.98	0.28910617
23	-0.037088091
23.02	-0.43450204
23.04	-0.60358358
23.06	-0.39437264
23.08	0.075648651
23.1	0.49222671
23.12	0.53562772
23.14	0.1001671
23.16	-0.57535912
23.18	-1.006858
23.2	-0.81317819
23.22	-0.070322045
23.24	0.68675831
23.26	0.89641033
23.28	0.45933246
23.3	-0.2082974
23.32	-0.61628235
23.34	-0.6604974
23.36	-0.61517639
23.38	-0.71737116
23.4	-0.86626802
23.42	-0.78851656
23.44	-0.43447229
23.46	-0.091952128
23.48	-0.065551916
23.5	-0.30989903
23.52	-0.4590124
23.54	-0.2152849
23.56	0.34869729
23.58	0.88584109
23.6	1.1086384
23.62	0.98426857
23.64	0.65510404
23.66	0.27906756
23.68	-0.010725091
23.7	-0.07696636
23.72	0.16073358
23.74	0.59341173
23.76	0.91961124
23.78	0.86350767
23.8	0.42566688
23.82	-0.10097089
23.84	-0.37371739
23.86	-0.2551256
23.88	0.14260028
23.9	0.59323696
23.92	0.89020843
23.94	0.8963745
23.96	0.57936948
23.98	0.072772278
24	-0.33522115
24.02	-0.37704511
24.04	-0.036666558
24.06	0.40448489
24.08	0.59376712
24.1	0.39999723
24.12	-0.013756028
24.14	-0.38305931
24.16	-0.56831289
24.18	-0.58888331
24.2	-0.49601629
24.22	-0.29020162
24.24	0.016355468
24.26	0.3096689
24.28	0.41404213
24.3	0.24334098
24.32	-0.10807876
24.34	-0.44085835
24.36	-0.60730899
24.38	-0.58608332
24.4	-0.42628785
24.42	-0.16187356
24.44	0.19493311
24.46	0.59113933
24.48	0.89968128
24.5	0.97635144
24.52	0.76508451
24.54	0.35692464
24.56	-0.05328907
24.58	-0.2862736
24.6	-0.28954122
24.62	-0.16037099
24.64	-0.065230955
24.66	-0.12292626
24.68	-0.34646275
24.7	-0.67420736
24.72	-1.0260271
24.74	-1.3086177
24.76	-1.389519
24.78	-1.1362988
24.8	-0.54780836
24.82	0.15186699
24.84	0.61673896
24.86	0.64913951
24.88	0.38654024
24.9	0.18841542
24.92	0.30665878
24.94	0.66617351
24.96	0.97390061
24.98	1.0201696
25	0.84054466
25.02	0.5930174
25.04	0.34267193
25.06	0.028314587
25.08	-0.3704899
25.1	-0.7099228
25.12	-0.78783888
25.14	-0.5678484
25.16	-0.24949634
25.18	-0.085494189
25.2	-0.13954869
25.22	-0.2427089
25.24	-0.18110918
25.26	0.093693948
25.28	0.43757693
25.3	0.66685202
25.32	0.72107857
25.34	0.69258984
25.36	0.72658734
25.38	0.89910711
25.4	1.170831
25.42	1.4371859
25.44	1.6187864
25.46	1.7067729
25.48	1.7204085
25.5	1.6299024
25.52	1.3538026
25.54	0.86736429
25.56	0.30627039
25.58	-0.093840971
25.6	-0.21327673
25.62	-0.19429908
25.64	-0.31298711
25.66	-0.67088494
25.68	-1.0481985
25.7	-1.1225733
25.72	-0.83820031
25.74	-0.49559469
25.76	-0.42178087
25.78	-0.57708419
25.8	-0.56979099
25.82	-0.10681477
25.84	0.60695797
25.86	0.9920525
25.88	0.65563096
25.9	-0.17957412
25.92	-0.82826863
25.94	-0.7392227
25.96	0.030600095
25.98	0.88489994
26	1.2022242
26.02	0.83035576
26.04	0.16789349
26.06	-0.19339355
26.08	0.038458091
26.1	0.61224698
26.12	0.93712798
26.14	0.59079592
26.16	-0.2807193
26.18	-1.0435167
26.2	-1.1107325
26.22	-0.46494258
26.24	0.33063646
26.26	0.65296693
26.28	0.36066792
26.3	-0.16862742
26.32	-0.48995525
26.34	-0.51267508
26.36	-0.46136026
26.38	-0.5000404
26.4	-0.50730606
26.42	-0.25723725
26.44	0.24993539
26.46	0.72713281
26.48	0.87803925
26.5	0.67689802
26.52	0.34415061
26.54	0.096421482
26.56	-0.010126927
26.58	0.001622471
26.6	0.17146596
26.62	0.57483222
26.64	1.1535236
26.66	1.6406993
26.68	1.717155
26.7	1.2674121
26.72	0.49275854
26.74	-0.21401197
26.76	-0.51796289
26.78	-0.33748069
